timestamp,P0,P1,P2,humidity,temperature,heure,jour_semaine,periode,P2_lag_1,P2_lag_2,P2_lag_3,P2_lag_24,P2_lag_168
2025-08-08 03:00:00+00:00,22.111430611079378,36.489514008004576,30.93069142857143,84.35,15.25,3,Friday,semaine,33.37557619047619,35.820460952380955,38.265345714285715,13.899999999999999,34.665
2025-08-08 04:00:00+00:00,23.508572958309536,40.74838550600343,32.879268571428575,72.72152300370175,18.70428344791116,4,Friday,semaine,30.93069142857143,33.37557619047619,35.820460952380955,18.95,31.8325
2025-08-08 05:00:00+00:00,24.90571530553969,45.00725700400229,34.827845714285715,61.09304600740349,22.158566895822318,5,Friday,semaine,32.879268571428575,30.93069142857143,33.37557619047619,24.0,29.0
2025-08-08 06:00:00+00:00,24.704,50.08,35.366,51.74331041776837,25.460560549973557,6,Friday,semaine,34.827845714285715,32.879268571428575,30.93069142857143,21.427845714285716,24.0
2025-08-08 07:00:00+00:00,40.08125,70.1625,54.50625,51.725,25.15,7,Friday,semaine,35.366,34.827845714285715,32.879268571428575,24.236138285714286,23.1
2025-08-08 08:00:00+00:00,45.819572244431754,74.47080560320182,64.13727657142857,47.284436805922795,299.0668535166579,8,Friday,semaine,54.50625,35.366,34.827845714285715,28.25162612244898,23.35
2025-08-08 09:00:00+00:00,39.90571530553969,69.65725700400229,57.07159571428571,43.3875,28.55,9,Friday,semaine,64.13727657142857,54.50625,35.366,31.060395102040815,26.900000000000002
2025-08-08 10:00:00+00:00,39.707286122215876,71.88290280160092,55.231138285714295,44.497218402961394,28.173426758328922,10,Friday,semaine,57.07159571428571,64.13727657142857,54.50625,32.13551857142857,22.075
2025-08-08 11:00:00+00:00,36.08183731745125,67.29700400228703,50.28019755102041,43.5,27.976323940469893,11,Friday,semaine,55.231138285714295,57.07159571428571,64.13727657142857,35.12753795918367,23.130307301587305
2025-08-08 12:00:00+00:00,27.32428707405292,50.15967600533639,38.89546095238095,54.916666666666664,24.55,12,Friday,semaine,50.28019755102041,55.231138285714295,57.07159571428571,35.34227657142857,32.246109387755105
2025-08-08 13:00:00+00:00,25.578288977727006,44.38322241280732,36.489106285714286,60.3,23.4,13,Friday,semaine,38.89546095238095,50.28019755102041,55.231138285714295,38.97879428571429,26.5
2025-08-08 14:00:00+00:00,27.090953740719584,48.32634267200305,38.70379428571429,57.52406134320466,24.044755861096423,14,Friday,semaine,36.489106285714286,38.89546095238095,50.28019755102041,38.85284571428571,27.43333333333333
2025-08-08 15:00:00+00:00,29.766666666666666,54.36666666666667,41.93333333333333,60.92406134320465,21.099999999999998,15,Friday,semaine,38.70379428571429,36.489106285714286,38.89546095238095,39.949999999999996,28.366666666666664
2025-08-08 16:00:00+00:00,30.03697810042613,55.129404384923255,42.47425736263736,61.75821400968148,20.933351299678638,16,Friday,semaine,41.93333333333333,38.70379428571429,36.489106285714286,40.891666666666666,28.676388888888887
2025-08-08 17:00:00+00:00,30.307289534185593,55.89214210317984,43.01518139194139,62.59236667615831,20.766702599357277,17,Friday,semaine,42.47425736263736,41.93333333333333,38.70379428571429,41.83333333333333,28.986111111111107
2025-08-08 18:00:00+00:00,30.577600967945056,56.654879821436424,43.55610542124542,63.426519342635146,20.600053899035917,18,Friday,semaine,43.01518139194139,42.47425736263736,41.93333333333333,42.775,29.29583333333333
